latitude,price
-33.44188,328
-35.01472,328
-32.71434,328
-30.30131,328
-33.65265,328
-32.35266,328
-25.93017,328
-33.65595,328
-32.2839,328
-33.65833,328
-32.39674,328
-21.93386,328
-31.89588,328
-33.67245,328
-33.67327,328
-34.96938,328
-17.96575,328
-34.98111,328
-32.52379,328
-34.97985,328
-34.94296,328
-32.05219,327
-32.06942,327
-32.06426,325
-31.89233,325
-33.95438,325
-33.66266,325
-31.09987,325
-27.71019,324
-31.96759,324
-32.05288,324
-31.97693,324
-33.95262,322
-31.94687,322
-31.7782,320
-32.00673,320
-33.65337,320
-31.76512,320
-34.31369,320
-33.86816,320
-30.29639,320
-30.31565,320
-32.78277,320
-31.80579,320
-33.9444,320
-34.96538,320
-32.05865,320
-33.64062,320
-31.4866,320
-32.00253,320
-32.26927,320
-33.65302,320
-35.00538,320
-33.63837,320
-31.64964,320
-29.2691,320
-33.824,320
-30.29692,320
-32.03984,320
-30.31328,320
-33.96644,320
-31.89377,320
-27.80265,320
-33.96284,320
-31.89603,320
-33.3532,320
-33.791,320
-34.31527,320
-31.99215,320
-33.64689,320
-34.31779,320
-32.58511,320
-34.3136,320
-30.31368,320
-30.78326,320
-35.02415,320
-33.67165,320
-34.95253,320
-32.03886,320
-28.80093,320
-34.98557,320
-33.6501,320
-33.64568,320
-33.64762,320
-21.94453,320
-33.98092,320
-34.99685,320
-34.99747,320
-17.95695,320
-33.88409,320
-35.05813,320
-33.66036,320
-31.97334,320
-31.89635,320
-30.30927,320
-34.929,320
-35.02009,320
-33.96683,320
-30.0712,320
-17.96568,320
-32.55989,320
-33.66965,320
-33.63585,320
-35.01636,320
-33.83432,320
-33.95652,320
-31.92896,320
-32.02834,320
-15.77634,320
-31.55451,320
-33.94743,320
-21.92495,320
-33.65541,320
-17.92033,320
-34.44624,320
-33.87243,320
-32.27673,320
-32.27726,320
-31.95323,320
-16.8241,320
-33.98537,320
-31.94173,320
-31.89892,320
-31.89756,320
-34.33181,320
-30.3133,320
-32.05346,318
-32.03316,318
-32.06119,318
-32.06087,318
-33.65996,318
-32.10829,318
-32.05582,318
-31.94932,318
-32.53585,318
-17.96838,318
-31.93603,318
-32.04616,318
-33.98565,318
-31.85459,318
-32.60069,318
-32.52771,318
-33.95501,318
-31.93082,318
-33.61818,318
-32.06214,318
-33.95179,318
-31.97709,318
-33.95301,318
-33.63404,318
-33.94855,318
-32.05495,318
-31.97601,318
-31.89562,318
-33.95593,318
-31.8919,318
-31.9614,318
-32.0534,318
-31.96946,318
-31.97691,318
-33.66099,318
-31.95128,318
-32.53094,318
-31.81568,318
-32.0595,318
-33.94872,318
-32.02913,318
-31.91239,318
-33.96961,318
-33.91137,318
-17.90107,318
-31.93823,318
-33.94773,318
-31.95407,318
-31.9876,318
-33.94811,318
-31.88979,318
-31.9531,318
-33.95429,318
-31.94647,318
-32.06058,318
-31.96028,318
-33.5609,318
-31.95865,318
-31.99147,318
-31.8818,316
-31.84545,316
-32.03231,316
-31.86831,315
-32.04144,315
-31.9416,315
-32.03299,315
-31.97676,315
-31.98755,315
-32.07393,315
-32.00727,315
-31.92401,315
-31.95811,315
-32.07143,315
-31.89985,315
-31.95773,315
-31.89027,315
-32.0152,315
-34.30762,314
-32.01215,314
-34.94628,314
-31.82639,314
-33.62338,314
-33.65795,314
-31.34673,313
-32.04376,312
-32.00744,312
-31.75143,312
-31.77978,312
-33.95004,310
-31.97573,310
-31.95898,310
-31.95657,310
-31.93046,310
-32.27675,310
-31.96037,310
-31.93766,310
-32.00158,310
-31.95072,310
-31.90258,310
-33.94872,310
-32.0734,310
-31.94688,309
-31.95244,309
-31.98256,309
-31.89546,309
-32.07012,309
-32.03294,308
-32.01994,308
-32.0529,308
-33.99118,308
-32.6235,308
-33.96152,308
-32.57109,308
-34.96817,308
-33.65334,308
-30.30313,308
-33.65928,308
-31.3476,308
-31.34706,308
-33.10331,308
-32.09402,308
-31.60008,308
-31.84401,308
-31.98799,308
-21.93374,308
-33.96351,308
-31.93228,308
-33.84904,308
-35.00646,308
-34.98094,306
-31.87767,306
-32.03399,306
-32.01651,306
-32.30236,306
-31.62109,305
-34.32881,305
-33.99363,304
-31.8259,304
-21.93079,304
-32.04803,303
-32.06736,303
-31.95341,303
-31.99584,303
-31.89216,303
-31.99301,303
-32.05466,303
-32.03779,303
-31.79615,303
-31.76476,303
-31.95841,303
-32.05216,303
-31.9345,303
-31.94899,303
-31.93281,303
-31.88802,303
-31.83487,303
-31.92091,303
-31.94779,303
-31.90172,303
-31.95341,303
-31.91423,303
-32.03016,303
-31.98889,303
-32.10213,303
-31.89649,303
-31.94669,303
-15.78937,303
-31.97356,303
-31.95432,303
-31.95992,303
-31.92469,303
-32.52436,303
-31.95426,303
-31.80558,303
-32.01304,303
-32.0505,303
-31.86504,303
-32.05591,303
-31.94658,303
-31.93012,303
-31.93962,303
-31.94561,303
-31.92858,303
-31.98008,303
-31.9527,303
-31.9454,303
-32.06574,303
-32.05796,303
-32.02831,303
-31.90731,303
-31.96034,302
-32.01552,302
-32.03238,301
-32.03679,301
-32.34194,300
-31.75228,300
-31.46201,300
-34.95262,300
-34.95274,300
-34.83407,300
-32.35975,300
-32.35505,300
-35.00673,300
-33.62937,300
-31.82538,300
-35.01708,300
-33.97835,300
-34.26757,300
-34.97927,300
-31.94158,300
-32.05872,300
-33.62937,300
-31.21128,300
-31.77935,300
-35.00578,300
-32.55908,300
-33.83614,300
-33.52506,300
-31.6537,300
-35.05764,300
-30.29651,300
-31.016,300
-32.58598,300
-34.38761,300
-33.99953,300
-32.63377,300
-34.97186,300
-31.75352,300
-33.65515,300
-31.69043,300
-31.02554,300
-32.58889,300
-33.64779,300
-30.06933,300
-33.99556,300
-34.39103,300
-31.98939,300
-33.99058,300
-33.97735,300
-33.98941,300
-30.29936,300
-33.68393,300
-31.78457,300
-33.64306,300
-32.04143,300
-32.6321,300
-31.93715,300
-33.65588,300
-31.99037,300
-31.69013,300
-35.0083,300
-32.53052,300
-35.02609,300
-32.60396,300
-31.9753,300
-31.52321,300
-32.02893,300
-34.95003,300
-33.98952,300
-34.99317,300
-31.57521,300
-17.95436,300
-17.95438,300
-17.95575,300
-33.99094,300
-32.57596,300
-33.65409,300
-35.02792,300
-31.02068,300
-31.35005,300
-31.99991,300
-33.65006,300
-33.63017,300
-33.63017,300
-33.8671,300
-17.95654,300
-33.65597,300
-31.91645,300
-32.05816,300
-33.65111,300
-31.33032,300
-33.85967,300
-34.08777,300
-31.80815,300
-33.96501,300
-33.86702,300
-31.78866,300
-34.78742,300
-32.60054,300
-31.92127,300
-28.76255,300
-35.0253,300
-35.02437,300
-35.02537,300
-33.66017,300
-27.70674,300
-31.02311,300
-33.87209,300
-31.62528,300
-33.65566,300
-24.89109,300
-34.95876,300
-33.95881,300
-33.6608,300
-31.50115,300
-31.27722,300
-28.71765,300
-33.65303,300
-27.70568,300
-33.64671,300
-33.62942,300
-28.7572,300
-31.95124,300
-31.98709,300
-35.05827,300
-33.88279,300
-33.6599,300
-17.90223,300
-35.0066,300
-17.94387,300
-35.02751,300
-32.56824,300
-34.83653,300
-34.95948,300
-34.43277,300
-33.14444,300
-33.65732,300
-34.96876,300
-33.95638,300
-33.83561,300
-31.46082,300
-35.01789,300
-25.9304,300
-33.96121,300
-33.94455,300
-27.71626,300
-31.69269,300
-34.99036,300
-28.73048,300
-32.00126,300
-17.95694,300
-31.86631,300
-32.3575,300
-31.78992,300
-33.6668,300
-32.3413,300
-33.62887,300
-31.34294,300
-28.8141,300
-31.95226,300
-30.31416,300
-31.0112,300
-35.02284,300
-31.79595,300
-31.55499,300
-33.6518,300
-33.97523,300
-32.27647,300
-32.70473,300
-28.78154,300
-33.65513,300
-31.71684,300
-33.65281,300
-33.96208,300
-31.92012,300
-31.63642,300
-32.53692,300
-33.63375,300
-33.6357,300
-33.65775,300
-32.58006,300
-35.02653,300
-35.02476,300
-32.36828,300
-35.02608,300
-33.32529,300
-30.3142,300
-33.14452,300
-33.6575,300
-31.96705,300
-31.88889,300
-31.95642,300
-34.9644,300
-28.81826,300
-32.52306,300
-32.52551,300
-33.63084,300
-33.32462,300
-34.20514,300
-31.92892,299
-32.54692,299
-34.32647,299
-31.93786,299
-32.03281,299
-31.87882,298
-31.93139,298
-32.52831,298
-34.96581,298
-33.94604,298
-31.93156,298
-31.94779,298
-32.53845,298
-31.89035,298
-33.96142,298
-33.61134,298
-31.89073,298
-33.96011,298
-34.44028,298
-31.9344,298
-31.97465,298
-31.8222,298
-33.71916,298
-32.06148,298
-31.94786,298
-31.96125,298
-31.91133,298
-33.62902,298
-33.94526,298
-32.0236,298
-32.07389,298
-31.95945,298
-33.985,298
-32.07862,298
-31.87884,298
-31.89805,298
-31.90174,298
-31.83592,298
-31.99405,298
-31.94359,298
-31.82452,298
-33.3722,298
-31.9434,298
-32.03612,298
-33.32496,298
-32.52238,298
-31.93791,298
-31.95142,298
-33.60026,298
-15.78076,298
-31.95658,298
-31.95183,298
-31.95073,298
-33.65125,298
-32.04769,298
-33.88602,298
-33.95068,298
-32.03635,298
-31.92939,298
-33.67254,298
-31.93866,298
-31.82482,298
-33.63213,298
-31.80721,298
-32.0772,298
-32.00365,298
-31.88687,298
-31.97187,298
-33.9464,298
-33.96452,298
-31.34448,298
-33.6896,298
-32.08165,298
-31.9166,298
-31.0149,298
-31.9834,298
-31.93123,298
-17.94325,298
-31.95413,298
-32.04285,298
-31.99296,298
-28.76691,298
-32.52299,298
-31.95242,298
-33.87346,298
-32.00373,298
-32.27607,298
-31.91966,298
-33.43644,298
-31.94744,298
-31.9445,298
-33.65897,298
-31.82158,298
-31.94045,298
-32.07158,298
-31.94578,298
-34.99694,298
-31.96659,298
-33.94949,298
-32.03293,298
-32.06063,298
-32.05287,298
-33.63595,298
-31.96876,298
-31.78002,298
-31.89986,298
-32.02873,298
-31.97858,298
-32.03948,298
-31.89565,298
-32.54666,298
-32.026,298
-31.84793,298
-32.01062,298
-31.94336,298
-31.96934,298
-33.62016,298
-33.95062,298
-31.97503,298
-31.89034,298
-31.94584,298
-31.93845,298
-32.52522,298
-32.063,297
-32.07647,297
-31.74987,297
-32.04852,297
-31.67789,297
-31.93093,297
-32.30895,297
-31.98388,297
-31.98243,297
-32.05591,297
-32.03068,297
-31.93446,297
-31.97088,297
-31.98411,297
-31.92694,297
-32.03997,297
-31.97683,297
-33.82991,297
-31.94044,297
-31.87513,297
-31.74855,297
-31.78781,297
-31.80317,297
-32.5027,297
-28.69869,297
-32.07928,297
-32.52741,297
-32.05078,297
-31.99672,297
-31.76221,297
-32.07282,296
-33.93787,296
-33.93954,296
-31.27607,296
-31.01672,296
-31.01869,296
-31.8988,296
-31.92636,295
-33.8628,295
-34.02667,295
-34.02839,295
-17.98359,295
-17.98525,295
-32.06523,294
-33.98691,294
-34.30175,294
-32.10388,294
-31.93347,294
-33.68386,294
-32.0534,294
-31.95314,294
-31.90089,294
-33.85687,293
-33.8807,292
-32.05493,292
-34.08937,292
-35.00262,292
-31.8967,292
-31.09865,292
-33.61374,292
-20.41674,291
-33.63726,290
-33.94537,290
-33.94405,290
-32.10641,290
-32.58664,290
-32.12224,290
-31.89009,290
-31.96013,290
-33.95188,290
-35.06144,290
-31.95035,290
-32.10321,290
-34.98424,290
-33.61534,290
-31.97557,290
-33.9491,290
-31.89596,290
-31.89829,290
-33.97777,290
-31.9051,290
-33.94077,289
-35.02016,288
-27.70572,288
-33.98034,288
-34.83727,288
-33.31706,288
-32.01108,288
-32.0529,288
-32.06206,288
-32.7145,288
-32.59514,288
-34.04894,288
-33.64286,288
-32.71318,288
-33.99761,288
-33.9896,288
-32.6388,288
-32.52578,288
-31.99225,288
-31.87657,288
-33.6473,288
-27.71818,288
-33.96317,288
-21.92647,288
-35.03596,288
-31.93199,288
-31.94458,288
-32.55961,288
-17.95658,288
-31.85301,287
-31.85402,287
-31.3464,287
-31.89866,286
-33.94046,286
-33.34747,286
-34.30261,286
-31.94099,285
-31.95126,285
-32.0338,285
-32.04232,285
-32.05888,285
-32.06691,285
-33.95483,285
-31.97229,285
-31.9529,285
-32.03093,285
-31.93511,285
-31.91768,285
-31.88651,285
-17.95605,285
-32.08296,285
-32.01422,285
-34.99997,285
-31.94848,285
-34.43754,285
-17.92076,285
-32.0603,285
-32.03884,285
-31.95465,284
-33.83311,284
-33.14299,284
-31.69069,284
-31.89582,284
-33.8563,283
-33.85514,283
-32.30331,282
-31.62258,282
-32.01498,282
-32.00414,282
-31.6329,282
-32.15669,282
-21.93502,282
-31.35038,282
-31.01691,282
-31.02516,282
-31.94547,282
-34.35896,280
-33.64271,280
-31.01333,280
-33.65647,280
-34.9848,280
-33.84487,280
-33.35385,280
-31.95807,280
-35.01906,280
-33.63714,280
-27.70271,280
-31.00311,280
-35.01747,280
-29.94722,280
-32.52169,280
-33.98229,280
-31.55675,280
-31.97618,280
-34.86489,280
-33.95499,280
-32.30133,280
-32.29732,280
-28.77717,280
-27.70041,280
-31.27796,280
-33.6296,280
-28.79309,280
-30.31496,280
-33.95154,280
-33.99235,280
-33.63728,280
-30.31421,280
-33.6414,280
-33.98087,280
-33.94296,280
-35.03474,280
-33.79117,280
-34.89097,280
-33.65168,280
-30.30081,280
-34.55289,280
-32.53686,280
-32.05951,280
-31.7045,280
-35.01122,280
-35.03826,280
-17.98523,280
-17.98375,280
-33.14793,280
-27.70588,280
-31.01817,280
-32.27392,280
-31.94752,280
-31.8648,280
-31.9194,280
-33.65904,280
-34.93906,280
-32.13586,280
-33.62395,280
-33.6546,280
-33.56515,280
-34.09804,280
-33.65411,280
-33.64015,280
-31.74339,280
-31.74379,280
-34.05225,280
-33.65782,280
-20.73507,279
-32.062,279
-31.95055,279
-31.95038,279
-31.94889,279
-35.02491,279
-34.31446,279
-32.00188,278
-31.97956,278
-31.92617,278
-32.06461,278
-33.9408,278
-32.06409,278
-31.99021,278
-35.0175,278
-31.95406,278
-31.97297,278
-32.05925,278
-31.94169,278
-31.92785,278
-34.07566,278
-28.7628,278
-31.95662,278
-32.05951,278
-31.98291,278
-35.02761,278
-31.94748,278
-31.94292,278
-33.94416,278
-31.95303,278
-32.0529,278
-33.97072,278
-33.65132,278
-33.62465,278
-32.52412,278
-32.8774,278
-32.0523,278
-32.93284,278
-32.5382,278
-31.99325,278
-32.03619,278
-31.94022,278
-33.61934,278
-31.97328,278
-32.54107,278
-31.95031,278
-33.66442,278
-32.0582,278
-32.0743,278
-33.9513,278
-31.9499,278
-30.31058,278
-31.94201,278
-31.94634,278
-32.02547,278
-31.99629,278
-33.96964,278
-31.98044,278
-31.97431,278
-32.06998,278
-31.92653,278
-31.89479,278
-33.6373,278
-31.94606,278
-31.94111,278
-31.90009,278
-31.93864,278
-32.01154,278
-33.62619,278
-33.55741,278
-34.32263,277
-34.32081,277
-31.94427,276
-31.89188,276
-32.09976,276
-32.14794,276
-31.98923,276
-31.89114,276
-32.06529,276
-31.97509,276
-32.07879,275
-32.7119,275
-34.56852,275
-31.79827,275
-34.98457,275
-33.65814,275
-35.02488,275
-31.01067,275
-33.9267,275
-33.92749,275
-33.63547,274
-33.95317,274
-33.95257,274
-33.9544,274
-33.95364,274
-33.94926,274
-33.95003,274
-33.95145,274
-33.94933,274
-33.95133,274
-33.94977,274
-33.94946,274
-32.52607,274
-31.34684,273
-31.73108,272
-32.00507,272
-32.63306,272
-32.52836,272
-31.67086,272
-32.06426,272
-31.93728,272
-31.81923,272
-31.97676,272
-31.89065,270
-31.89929,270
-31.98925,270
-32.04401,270
-31.95165,270
-31.94375,270
-32.52247,270
-33.60591,270
-32.07896,270
-31.92936,270
-33.63333,270
-28.73832,270
-32.02837,270
-33.60126,270
-31.94104,270
-31.8817,270
-31.95364,270
-31.99331,270
-31.97509,270
-31.97526,270
-32.06293,270
-32.3046,270
-32.05252,270
-32.05291,270
-32.00843,270
-33.62856,270
-32.05825,270
-32.12633,270
-32.00695,270
-31.73327,270
-31.9474,270
-33.95994,270
-31.80881,270
-32.05825,270
-32.33623,270
-31.94379,270
-32.10588,270
-32.26067,270
-31.90093,270
-31.95345,270
-32.40051,270
-32.08378,270
-32.05193,270
-31.95607,270
-32.07523,270
-32.33155,270
-31.80021,270
-31.94978,270
-33.91346,270
-31.93845,270
-32.05208,270
-32.2756,270
-31.98277,270
-31.99094,270
-31.95319,270
-31.95311,270
-31.84406,270
-32.32004,270
-30.74098,270
-31.89802,270
-17.9351,270
-31.95787,270
-31.90695,270
-31.90998,270
-31.90991,270
-33.34974,270
-31.94912,270
-31.10662,270
-33.56013,270
-31.91832,270
-31.96663,270
-32.05193,270
-32.01111,270
-31.97936,270
-31.98244,270
-31.94638,270
-33.32885,270
-31.89778,270
-32.05193,270
-32.05193,270
-32.05193,270
-31.94079,270
-31.97367,270
-31.85103,270
-32.05193,270
-31.69524,270
-31.89577,270
-31.83266,270
-31.98775,270
-31.89695,270
-32.05083,270
-30.75281,269
-31.95817,269
-33.32118,269
-31.10364,269
-33.64609,269
-35.01229,268
-33.33447,268
-34.43444,268
-33.33,268
-33.9824,268
-33.64725,268
-34.33226,268
-33.15333,268
-31.9924,268
-33.98477,268
-34.44054,268
-33.95388,268
-33.675,268
-31.50885,268
-31.55171,268
-33.96555,268
-33.2212,268
-32.13278,268
-33.33098,268
-32.11234,268
-27.70503,268
-31.84283,268
-33.83279,268
-33.33097,268
-32.0524,268
-28.7865,268
-31.94646,268
-31.94769,268
-34.95561,268
-33.64667,268
-21.92788,268
-21.93196,268
-31.93756,268
-32.27836,268
-33.64578,268
-20.41648,267
-31.95144,267
-32.10304,267
-32.05279,267
-32.05279,267
-32.05279,267
-32.05279,267
-31.95645,267
-31.89556,267
-31.9759,267
-31.97415,267
-31.10518,267
-31.10542,267
-31.67664,267
-31.89084,267
-17.95878,266
-31.77681,266
-33.64733,266
-32.03238,265
-31.80058,265
-32.06406,265
-33.61106,265
-34.08776,265
-34.95932,265
-31.34363,265
-31.35166,265
-31.88985,265
-31.84731,264
-33.4887,264
-31.9895,264
-31.94193,264
-31.95433,264
-31.69812,264
-31.75507,264
-31.90629,264
-31.86909,262
-32.05745,262
-33.61772,262
-31.94591,262
-31.95603,262
-31.95359,262
-31.95443,262
-33.9613,262
-35.00103,262
-33.84728,262
-31.89127,262
-31.8999,262
-33.62204,262
-32.05908,262
-31.98975,262
-32.06809,262
-31.95247,262
-31.9534,262
-31.99535,262
-33.9525,262
-32.0646,262
-31.81244,262
-32.04687,262
-32.06262,262
-32.53767,262
-31.89438,262
-32.05933,262
-31.99355,262
-31.89443,262
-31.9219,262
-33.38445,262
-32.32029,262
-32.17677,262
-32.04755,262
-31.92133,262
-32.04348,262
-30.77137,262
-31.97035,262
-31.96184,262
-32.33919,262
-32.5218,262
-33.95277,262
-33.31906,262
-31.91855,262
-33.94774,262
-31.8798,262
-31.93094,262
-31.90545,262
-32.03153,262
-31.87445,262
-32.0096,262
-31.93715,262
-33.9856,260
-33.65855,260
-34.94578,260
-31.86246,260
-33.67637,260
-33.68946,260
-32.74328,260
-33.96744,260
-31.01205,260
-32.50511,260
-33.64971,260
-33.84625,260
-33.84576,260
-33.84281,260
-32.52492,260
-32.03645,260
-35.0483,260
-33.34526,260
-33.94295,260
-33.98482,260
-32.09271,260
-33.65339,260
-34.85202,260
-34.3272,260
-33.64388,260
-31.93703,260
-28.38176,260
-33.99486,260
-32.58204,260
-33.63993,260
-32.07041,260
-34.03557,260
-33.86843,260
-17.93219,260
-34.95539,260
-33.52695,260
-33.67086,260
-32.52134,260
-32.21719,260
-32.20087,260
-34.02047,260
-30.75998,260
-20.62757,260
-20.62799,260
-34.83743,260
-32.27749,260
-31.34658,260
-34.85305,260
-27.71763,260
-31.94234,260
-34.88206,260
-28.77813,260
-31.52987,260
-32.29731,260
-31.87506,260
-31.9626,260
-33.71079,260
-32.03878,260
-32.54947,260
-28.89277,260
-33.83544,260
-32.03238,259
-31.95946,259
-31.97746,259
-33.60722,259
-35.00642,258
-31.84517,258
-31.94584,258
-33.9926,258
-31.9592,258
-35.00579,258
-31.92448,258
-17.96299,258
-31.99432,258
-31.94472,258
-33.65234,258
-31.9899,258
-31.95538,258
-32.0529,258
-33.95214,258
-32.12669,258
-31.90025,258
-21.93248,258
-21.93277,258
-33.64178,258
-31.76555,258
-31.95354,258
-31.89895,258
-32.52354,258
-31.92942,258
-31.91048,258
-31.92826,258
-31.9293,258
-31.96273,256
-31.98813,256
-32.53007,256
-31.95691,256
-31.66314,256
-31.93019,255
-31.95452,255
-31.86345,255
-32.56503,255
-31.95874,255
-31.93673,255
-31.93198,255
-31.97014,255
-31.99057,255
-31.8864,255
-31.97374,255
-32.04063,255
-31.94978,255
-17.92738,255
-31.83425,255
-31.83358,255
-32.01515,255
-31.90816,255
-32.03238,255
-31.93563,255
-31.94899,255
-28.38005,255
-31.94914,255
-31.82746,255
-31.95254,255
-31.8622,255
-34.08762,255
-33.95502,255
-34.31429,255
-31.98838,255
-31.95451,255
-33.95967,254
-21.92812,254
-21.92889,254
-31.82204,252
-31.95461,252
-27.7204,252
-32.18901,252
-31.88039,252
-32.43028,252
-33.85703,252
-33.13933,252
-33.39932,252
-32.05688,252
-28.6967,252
-31.89736,252
-31.89693,252
-31.88374,252
-31.92773,252
-31.94192,252
-32.5219,252
-34.31927,252
-34.31265,252
-31.94632,252
-32.03338,250
-31.97578,250
-31.98819,250
-31.94818,250
-31.93166,250
-31.96771,250
-31.98898,250
-32.00334,250
-17.96024,250
-31.79623,250
-31.01729,250
-31.92757,250
-32.00658,250
-31.98414,250
-35.01801,250
-31.94144,250
-32.01802,250
-31.89195,250
-31.91211,250
-31.8931,250
-31.98933,250
-33.95156,250
-33.96952,250
-32.08221,250
-33.85872,250
-32.0074,250
-32.1265,250
-32.00246,250
-31.89293,250
-32.52468,250
-33.94235,250
-32.0529,250
-31.9367,250
-31.98187,250
-33.96202,250
-33.15921,250
-31.95142,250
-32.06542,250
-34.44108,250
-31.97275,250
-33.61542,250
-33.96766,250
-32.0349,250
-31.71352,250
-33.96022,250
-31.00765,250
-32.55244,250
-33.94647,250
-35.06133,250
-33.86954,250
-31.9791,250
-30.32159,250
-31.95383,250
-33.85296,250
-31.01766,250
-33.94766,250
-31.89715,250
-33.62302,250
-31.96877,250
-31.96877,250
-31.01992,250
-31.76483,250
-34.44542,250
-32.26331,250
-34.3964,250
-32.04595,250
-32.0004,250
-31.95418,250
-31.01566,250
-33.63297,250
-33.56208,250
-20.62609,250
-31.88689,250
-33.96136,250
-31.89793,250
-31.95304,250
-33.62501,250
-33.33371,250
-28.67454,250
-30.74781,250
-32.05196,250
-31.90527,250
-31.82146,250
-35.02569,250
-34.96366,250
-31.96843,250
-31.95803,250
-31.90343,250
-31.94667,250
-31.85526,250
-34.32315,250
-33.86955,250
-33.97832,250
-31.89066,250
-31.95131,250
-31.9246,250
-32.00671,249
-35.02314,249
-32.58746,248
-35.01667,248
-33.8314,248
-32.57902,248
-33.86274,248
-34.77901,248
-32.93324,248
-35.00489,248
-33.64859,248
-33.66597,248
-31.89074,248
-33.96748,248
-28.79396,248
-33.94377,248
-17.92354,248
-35.01776,248
-30.29871,248
-34.95747,248
-34.98452,248
-32.08146,248
-31.66074,248
-33.96681,248
-32.03521,248
-32.26513,248
-33.35241,248
-32.54423,248
-33.14195,248
-29.27269,248
-33.63812,248
-35.02098,248
-35.01291,248
-33.76413,248
-31.95643,248
-31.89954,248
-28.7753,248
-21.92976,248
-32.31257,248
-34.39335,248
-31.92842,248
-30.74381,248
-31.95726,248
-31.97707,248
-33.87728,248
-31.54863,248
-28.76771,248
-32.04862,248
-17.93331,247
-33.6168,246
-32.56026,246
-32.58215,246
-31.34503,246
-33.34994,246
-31.88196,246
-33.628,246
-32.03495,245
-32.31401,245
-28.79058,245
-31.34866,245
-32.01224,245
-31.96017,244
-31.34223,243
-31.95028,242
-32.06768,242
-31.95698,242
-32.00889,242
-31.9954,242
-31.99459,242
-32.07067,242
-32.05704,242
-32.06662,242
-32.05459,242
-31.94197,242
-32.06393,242
-31.89633,242
-31.93511,242
-31.92468,242
-31.95066,242
-34.1467,242
-33.63001,242
-31.90669,242
-31.90598,242
-32.52811,242
-31.95405,242
-32.51993,242
-33.86602,242
-32.02776,242
-31.94418,242
-33.96949,242
-31.94962,242
-31.96891,242
-31.90549,242
-31.94455,242
-33.94701,242
-31.94615,242
-32.52762,242
-32.52805,242
-17.93608,242
-32.05543,242
-31.99076,242
-31.73765,242
-33.96667,242
-32.05765,242
-32.52254,242
-31.92815,242
-31.9549,242
-33.95405,242
-32.50452,242
-32.06496,242
-27.71599,242
-32.06118,242
-32.04804,242
-31.89624,242
-33.95443,242
-31.95033,242
-32.09156,242
-33.95795,242
-31.95497,242
-32.06002,242
-31.93671,242
-31.88945,242
-31.84444,242
-32.04755,242
-32.072,242
-32.00346,242
-32.54064,242
-33.94511,242
-31.87126,242
-32.06633,242
-34.91964,242
-31.98504,242
-31.93557,242
-31.95948,242
-31.95084,242
-31.94778,242
-31.96262,242
-31.94167,242
-31.81684,242
-31.98833,242
-31.88862,242
-32.00233,242
-32.06472,242
-34.0887,242
-34.08776,242
-31.9594,242
-32.03145,242
-32.03453,242
-32.52769,241
-32.52741,241
-32.5274,241
-32.52279,241
-33.97095,241
-33.60155,241
-32.52139,241
-32.52741,241
-33.63322,241
-33.9718,241
-31.94108,240
-33.56131,240
-31.94041,240
-30.71957,240
-31.92156,240
-34.93194,240
-35.02122,240
-32.00775,240
-31.93618,240
-33.83626,240
-17.95791,240
-32.04801,240
-32.04908,240
-34.90496,240
-32.27965,240
-32.00652,240
-31.95749,240
-32.01851,240
-31.9308,240
-29.94851,240
-34.9776,240
-33.98897,240
-31.93692,240
-34.97571,240
-28.76017,240
-32.053,240
-21.93566,240
-32.07996,240
-17.95923,240
-31.93711,240
-32.34648,240
-17.95982,240
-31.89608,240
-34.43871,240
-34.05513,240
-32.59205,240
-33.64167,240
-33.86406,240
-33.64292,240
-31.97028,240
-31.77986,240
-34.99827,240
-31.81653,240
-31.27168,240
-33.64398,240
-31.90041,240
-35.03278,240
-31.27415,240
-31.97356,240
-29.26034,240
-31.87363,240
-27.71386,240
-33.86689,240
-32.63624,240
-32.01463,240
-32.52708,240
-32.89024,240
-32.05399,240
-31.95504,240
-33.56349,240
-34.29677,240
-32.30319,240
-31.89936,240
-34.91311,240
-33.63728,240
-31.84637,240
-33.8641,240
-33.86103,240
-33.58416,240
-31.98387,240
-31.3468,240
-33.84993,240
-31.95355,240
-27.76789,240
-34.55385,240
-34.55474,240
-33.68524,240
-32.58324,240
-32.58426,240
-33.15155,240
-31.95415,240
-31.97866,240
-32.14267,240
-33.77804,240
-33.99931,240
-34.91837,240
-32.09852,240
-32.41546,240
-31.99409,240
-31.95904,240
-32.31408,240
-28.79493,240
-32.2809,240
-32.7365,240
-34.94828,240
-32.074,240
-32.12378,240
-32.1231,240
-34.93824,240
-33.66632,240
-34.93916,240
-32.49525,240
-32.51185,240
-33.95036,240
-27.76826,240
-32.0684,240
-32.08587,240
-33.57079,240
-33.96208,239
-33.96038,239
-33.96026,239
-31.84553,238
-33.68232,238
-31.95795,238
-32.0126,238
-33.67627,238
-31.89488,238
-33.94823,238
-31.95891,238
-31.89946,238
-31.89673,238
-33.33711,238
-31.76381,238
-31.88047,238
-33.95484,238
-28.76857,238
-28.77485,238
-31.95393,238
-32.08255,238
-31.94768,238
-31.95809,238
-31.95953,238
-32.01121,238
-31.9609,238
-33.78666,238
-31.93433,238
-32.1172,238
-32.52524,238
-31.92991,238
-31.92984,238
-31.9807,238
-31.98067,238
-31.98333,238
-32.11078,237
-32.01765,237
-32.35098,237
-31.95236,237
-31.9712,237
-31.93346,237
-33.96024,237
-31.00396,237
