latitude,longitude,value
-28.73279,114.63267,90
-32.00536,115.90193,99
-32.00875,115.90536,160
-31.82041,115.76676,1050
-35.02302,117.88012,1102
-31.91136,115.77072,198
-32.14775,115.85707,72
-31.56375,116.62093,360
-31.99461,115.75181,640
-31.89936,115.76283,240
-34.91311,117.25255,240
-31.89715,115.75782,184
-32.05748,115.75749,45
-33.60688,115.10122,500
-31.56402,116.61825,160
-31.82045,115.74338,2250
-31.98827,115.75255,750
-31.89715,115.75782,190
-33.94759,115.06832,520
-31.80558,115.82361,303
-35.00558,117.92719,450
-31.95457,115.88067,2970
-33.63728,115.38123,240
-34.83653,116.02158,300
-33.68972,115.06386,540
-31.976,115.88993,99
-31.90527,115.78867,170
-31.9833,115.90834,726
-32.12894,115.8744,120
-32.12803,115.93365,45
-30.77137,121.48403,262
-33.65864,115.25535,480
-31.97851,115.88909,216
-32.44945,115.75693,98
-35.00609,117.92598,520
-31.73257,115.74952,60
-33.6887,117.54397,120
-31.01577,115.33243,460
-34.02667,115.07057,295
-34.02839,115.07103,295
-31.93523,115.87696,75
-32.072,115.75381,242
-32.0534,115.75404,294
-32.00986,115.87042,75
-32.58215,115.65937,246
-31.80667,115.80857,140
-28.78184,114.60342,134
-34.264,115.07228,340
-32.05298,115.87903,30
-33.94797,115.07643,400
-31.97483,115.89594,609
-32.05218,115.87913,48
-32.00917,115.87242,75
-32.00851,115.87252,29
-32.00856,115.87076,45
-32.00857,115.87251,47
-32.06068,115.77934,222
-33.6139,115.10973,476
-31.74402,115.74824,140
-31.92616,115.76828,3796
-31.9822,115.90408,28
-33.62703,115.11393,574
-32.12022,115.87059,92
-32.06331,115.75838,400
-32.05559,115.75607,139
-31.95608,115.86414,60
-31.89429,115.94916,158
-31.94636,115.86165,128
-31.94989,115.85211,90
-33.62455,115.10033,1604
-34.39362,119.37271,570
-28.73139,114.62037,79
-28.73241,114.62002,79
-28.73262,114.62171,79
-31.98256,115.87607,921
-32.059,115.74979,121
-33.95873,115.078,472
-32.04285,115.7591,298
-31.92934,115.80189,170
-31.84637,115.82523,240
-31.98277,115.77603,270
-31.78794,115.73944,74
-33.95191,116.10138,120
-32.71434,116.0609,328
-32.23015,115.80289,208
-33.97737,115.76534,164
-32.1328,115.78577,600
-32.52578,115.71667,288
-33.61582,115.09819,1200
-31.88732,115.77859,150
-33.63424,115.39668,610
-33.65287,115.33577,410
-31.96405,115.94405,102
-31.54831,115.62911,700
-31.89715,115.75782,250
-33.94077,115.07592,289
-33.8641,121.89325,240
-32.09729,115.92583,1494
-33.61389,115.10832,512
-34.95948,117.34573,300
-33.89139,115.8425,400
-34.89018,117.99503,417
-31.9352,115.87317,390
-33.94851,115.07642,600
-31.97917,115.77259,40
-31.83268,115.81092,188
-31.88738,115.76325,210
-31.76152,115.80331,82
-31.90713,115.99499,84
-31.89715,115.75782,184
-33.59923,115.10286,580
-32.05646,115.75493,149
-32.05542,115.75459,159
-33.65277,115.07627,1764
-32.0556,115.75596,159
-31.83156,116.14053,88
-32.01719,115.93477,80
-31.9362,115.85972,30
-31.93144,115.81067,30
-33.93614,116.12939,530
-31.82995,115.753,46
-31.80546,115.7935,417
-33.61671,115.42238,1298
-33.61816,115.11132,975
-33.90614,115.20892,440
-31.97035,115.89774,262
-31.89715,115.75782,190
-33.98221,114.99179,160
-31.77681,115.83641,266
-32.08611,115.85767,90
-32.00346,115.90954,242
-31.68975,115.70286,200
-31.96302,115.81261,332
-32.3089,115.72915,172
-32.03824,115.76344,180
-32.05581,115.74554,375
-32.2748,115.72966,690
-32.01682,115.93379,65
-32.54064,115.71501,242
-33.98221,114.99179,205
-34.9976,117.26489,170
-34.50974,115.99444,378
-31.95719,115.7784,2000
-32.04772,115.8491,120
-31.86365,115.77654,100
-33.34648,115.64883,164
-33.35543,115.65138,111
-31.48821,118.27323,80
-31.97402,115.9179,45
-31.97442,115.88807,94
-35.00576,117.32701,1083
-31.87464,116.16206,471
-33.85877,121.88762,561
-31.94941,115.83406,396
-35.08653,117.93514,810
-31.88932,115.75995,1200
-31.8571,115.75698,204
-31.94463,115.84272,230
-31.99296,115.76428,298
-31.97476,115.91809,45
-32.63645,115.64554,420
-31.89673,115.75739,238
-31.98923,115.75246,600
-33.67671,115.29593,188
-33.82834,120.18996,130
-31.95397,115.90639,121
-33.95269,115.09288,780
-31.0163,115.32957,500
-33.96151,116.17991,94
-32.05232,115.74991,106
-32.27535,115.73281,124
-32.01076,115.75258,400
-32.0828,115.75614,115
-31.97826,115.80492,4410
-33.55954,115.0646,1002
-32.88359,115.65347,180
-27.98757,119.29827,149
-31.8967,115.75644,292
-31.72383,115.72138,440
-31.93603,115.84739,170
-34.08709,115.11024,164
-34.08776,115.1109,265
-30.06746,114.97635,460
-31.98809,115.76975,408
-31.89813,115.75872,178
-31.89678,115.75715,178
-34.43277,116.06958,300
-31.97622,115.7937,447
-33.94136,115.0735,236
-33.93984,115.07339,335
-33.94159,115.07208,385
-33.94159,115.0727,335
-33.94173,115.07265,460
-33.94141,115.07265,401
-33.94088,115.07265,679
-33.9417,115.07408,225
-32.10798,116.92627,60
-27.71118,114.16429,900
-31.86191,115.83132,108
-33.95618,115.04424,338
-28.73301,114.63419,80
-31.76013,115.80481,82
-32.34604,115.75443,140
-31.97557,115.90794,290
-33.67958,115.11034,1102
-34.44505,116.01855,348
-33.86103,115.01585,240
-32.0128,115.75847,600
-35.0302,117.8918,134
-31.91239,116.07905,408
-32.71449,116.06937,150
-32.54336,115.74738,420
-32.10066,115.98292,160
-32.10043,115.9145,124
-30.30286,115.04431,360
-33.97944,114.99392,0
-33.97756,114.99322,184
-33.97965,114.99313,184
-33.97822,114.99415,230
-33.39932,115.75375,252
-34.97076,117.40673,174
-34.3183,115.16215,400
-32.05688,115.75644,252
-33.68649,115.05713,700
-31.8581,115.82317,100
-33.62302,115.10374,250
-33.62971,115.39519,186
-30.31421,115.03443,280
-31.96875,115.929,220
-33.65627,115.05832,825
-31.94514,115.85096,6300
-34.3142,115.15945,149
-34.31329,115.15857,149
-30.29771,115.04222,200
-31.10454,115.37321,550
-30.31517,115.02721,500
-33.52247,115.5097,1050
-34.99835,117.94111,195
-30.30932,115.03328,360
-33.65726,115.25,360
-30.30055,115.04356,220
-30.30627,115.04343,360
-30.30131,115.0398,328
-30.30122,115.04067,440
-32.27016,115.87509,101
-31.96877,115.92902,250
-31.96877,115.92902,250
-31.95004,115.85233,149
-31.94681,115.84264,94
-31.95644,115.95057,222
-31.96246,115.94291,80
-33.78654,121.72671,360
-31.9539,115.90653,136
-31.98545,115.75821,822
-31.99788,115.75836,1064
-31.88843,115.75707,825
-31.97969,115.80922,780
-32.52939,115.69521,130
-31.99604,115.7536,1096
-32.0337,115.85285,596
-35.00046,117.94241,150
-33.62085,115.11914,2250
-32.0245,115.90698,222
-31.99094,115.75338,270
-33.60083,115.10484,390
-32.12653,115.93415,37
-32.06976,115.98401,40
-32.03422,115.84463,329
-34.0904,115.06476,480
-32.03341,115.84416,141
-31.95199,115.84285,198
-28.72565,114.62453,4500
-35.02285,117.87637,592
-33.60176,115.09515,500
-31.93836,115.7702,4557
-34.91244,117.28006,440
-34.91162,117.28005,560
-34.91156,117.27891,560
-34.91304,117.28049,620
-33.81729,115.12661,70
-33.97774,114.99262,0
-31.90019,116.16518,600
-33.83904,115.92059,150
-31.90075,116.16692,380
-31.89866,116.16641,380
-32.01304,115.9495,303
-34.50969,115.99564,378
-33.6414,115.37961,280
-28.69722,114.63582,207
-25.92618,113.53316,160
-31.8018,115.74239,164
-33.94785,115.07653,500
-32.74242,115.74445,30
-33.66926,115.06065,400
-32.07748,115.80284,88
-33.72082,115.03147,900
-31.89851,115.76079,630
-35.00575,117.89525,380
-31.94889,115.93699,279
-34.43499,116.25367,120
-31.8622,115.84176,255
-28.76691,114.61287,298
-31.89752,115.75877,180
-31.97334,116.06742,320
-33.6307,115.14022,802
-31.8127,115.76582,605
-34.93612,117.89384,1202
-32.05187,115.75452,160
-34.30485,115.15956,228
-33.65509,115.03742,850
-33.83279,115.19308,268
-33.65752,115.03707,650
-31.93021,115.88416,52
-31.97082,115.81093,1953
-32.5027,115.74042,297
-33.80225,115.10693,640
-33.64573,115.35601,178
-33.6187,115.09127,400
-33.90279,115.20902,440
-33.61904,115.11513,500
-27.71287,114.16056,128
-33.58416,116.16462,240
-31.89635,115.82578,320
-31.87628,115.84486,145
-30.56933,115.22666,80
-30.56998,115.22821,80
-30.56929,115.22786,80
-33.98087,115.76355,280
-31.98875,115.90455,564
-33.90417,115.20857,440
-33.64709,115.3403,560
-33.65825,115.28919,390
-33.55626,115.06116,460
-31.93467,115.793,1500
-33.95413,115.06262,900
-34.44799,116.02897,818
-33.14444,115.69371,300
-31.95609,115.86627,85
-32.52093,115.71627,360
-31.94101,115.90717,400
-31.85006,115.87115,107
-33.27439,115.72169,72
-31.72364,115.74763,116
-31.95222,115.82702,180
-34.02595,115.07705,470
-33.602,115.09902,1953
-33.65681,115.27831,740
-31.94626,115.86236,202
-32.17525,116.06715,74
-32.00311,115.75876,120
-33.31212,115.72297,80
-28.69869,114.63521,297
-15.8452,128.72727,180
-31.94698,115.86187,132
-32.02132,115.87248,222
-31.96184,115.81273,262
-31.94335,115.94127,40
-31.95257,115.86085,405
-34.44589,116.03117,390
-31.94751,115.86138,202
-31.04577,115.3888,501
-33.60856,115.09146,2400
-31.89638,115.75828,170
-28.6967,114.63702,252
-31.8735,116.05188,168
-32.06419,115.77714,100
-33.40056,115.60868,92
-30.78446,121.47665,480
-21.92628,114.12337,615
-34.99918,117.93703,130
-32.02107,115.94403,220
-31.95957,115.87233,23000
-31.7134,115.79152,233
-31.94432,115.86458,141
-32.10223,116.08146,65
-35.08811,117.87757,750
-31.63427,116.79469,100
-31.88902,115.75671,338
-31.98387,115.77667,240
-31.69069,115.7117,284
-31.94627,115.8303,95
-31.89703,115.7571,600
-33.60039,115.1003,600
-32.01431,115.75996,222
-31.63396,117.71919,104
-33.63111,115.10682,95
-33.33002,115.64659,110
-33.65369,115.32985,640
-33.85384,115.10569,100
-35.06712,117.8692,867
-31.01992,115.33053,250
-32.52299,115.72486,298
-33.55892,115.06423,2807
-31.39591,116.08937,174
-31.95128,115.94049,60
-35.02316,117.88756,660
-31.95597,115.84724,1400
-31.95387,115.8477,121
-32.08455,115.81895,223
-31.95242,115.84869,298
-32.03365,115.78293,204
-32.26105,115.86349,64
-33.65489,115.1061,440
-31.92789,115.94728,134
-31.98882,115.75193,400
-34.96992,117.40703,150
-33.69533,115.07896,580
-30.74826,121.46794,94
-33.32521,115.63154,500
-31.95213,115.85125,447
-33.87346,121.8862,298
-32.06409,115.78766,138
-31.86882,115.77805,750
-31.76483,115.82062,250
-31.94624,115.86296,132
-34.39182,119.37171,120
-33.94511,115.01554,242
-33.65517,115.3167,164
-34.29696,115.14505,89
-32.0505,115.91938,303
-32.06846,115.80888,210
-32.0057,115.75275,432
-31.94624,115.86139,202
-31.94619,115.86184,132
-31.95389,115.84701,95
-31.95306,115.84921,105
-31.95395,115.84901,125
-31.94587,115.86227,202
-32.1421,116.01048,30
-32.31066,115.7391,120
-32.12744,115.93348,37
-31.86701,115.97762,84
-31.87126,115.7526,242
-31.91675,115.82081,70
-31.91865,115.82037,32
-32.52852,115.72166,95
-32.33919,115.80556,262
-33.62028,115.11323,560
-32.0676,115.75215,210
-31.904,115.75832,65
-33.65732,115.25457,300
-28.69756,114.63667,162
-33.8317,117.16418,110
-31.90012,115.7593,198
-31.9602,115.86649,156
-32.06614,115.96539,24
-34.97087,117.40503,348
-34.44706,116.0303,180
-34.44676,116.03048,180
-34.4474,116.03235,180
-31.85136,115.82501,50
-33.63803,115.02896,394
-31.8603,115.75329,1638
-32.58453,115.66464,400
-31.85123,116.01631,175
-32.05371,115.74387,425
-32.05471,115.74362,660
-33.67752,115.25209,182
-31.92116,115.82213,204
-31.77383,115.98596,24
-32.05491,115.74372,477
-33.68386,115.06151,500
-33.75451,122.52932,120
-33.56394,115.05912,900
-32.16496,115.98735,100
-32.05591,115.74509,1200
-17.97221,122.22961,960
-33.33711,115.67405,238
-21.93533,114.11581,645
-34.99151,117.19119,800
-32.05618,115.75514,139
-32.54742,115.72067,900
-33.51424,115.51744,500
-28.77414,114.60674,96
-31.8711,115.84829,88
-32.07159,115.75656,150
-33.86656,114.98729,720
-31.95319,115.84575,270
-31.95311,115.84755,270
-32.05289,115.75025,192
-31.99863,115.91066,40
-33.65327,115.31698,500
-33.95158,115.09068,400
-31.89582,115.75701,284
-33.8345,121.90747,372
-31.34752,115.4978,352
-32.10109,116.07995,121
-31.60178,115.66577,100
-31.97329,115.81556,60
-34.44542,116.03439,250
-34.41382,115.84907,360
-31.88548,115.80967,1610
-32.00816,115.75847,210
-31.95617,115.86501,220
-34.96876,117.34999,300
-31.82674,115.75836,162
-31.69095,115.72549,450
-32.26331,115.7481,250
-32.08136,115.95718,45
-32.10575,115.76435,960
-33.6051,115.10323,447
-31.89061,115.76954,338
-32.6711,115.65204,140
-30.31813,115.03015,500
-33.95638,116.14793,300
-33.60515,115.1024,1650
-33.56409,115.06603,470
-33.66312,115.10647,111
-33.66185,115.26476,220
-31.99201,115.85797,190
-31.93696,115.88307,138
-31.94835,115.8456,525
-33.6899,115.06641,720
-34.3964,119.38194,250
-34.02128,115.07211,975
-21.92022,114.11682,100
-31.46173,116.3873,348
-32.04595,115.75807,250
-33.94585,115.07585,600
-31.89556,115.76701,267
-28.49981,114.59959,74
-32.0004,115.86831,250
-33.64495,115.35898,552
-31.91749,115.82076,160
-32.30077,115.73939,120
-32.01136,115.75654,435
-33.83561,121.91282,300
-31.89736,115.75748,252
-33.97347,115.00557,1142
-32.5218,115.72587,262
-33.6149,115.11024,400
-31.93914,116.02698,74
-33.60305,115.09693,350
-33.19881,115.7167,140
-31.93001,115.8526,540
-17.95673,122.23776,50
-27.70647,114.16698,220
-31.76381,116.00657,238
-32.00579,115.94639,200
-33.87302,121.8805,801
-33.7662,115.02863,1170
-31.95418,115.84771,250
-31.78235,115.76403,770
-27.71232,114.16085,140
-31.92139,115.88639,136
-31.94717,115.86313,132
-33.6985,115.18888,168
-31.94552,115.86237,132
-31.94779,115.86154,202
-31.94734,115.86314,202
-31.94751,115.86166,132
-31.96049,115.87148,1575
-31.94835,115.93422,79
-31.90366,115.75943,45
-33.34862,115.63913,60
-32.00373,115.75512,298
-32.04682,115.77054,135
-32.01212,115.83334,1050
-33.64528,115.35309,213
-33.95635,115.07671,598
-31.94584,115.84237,2700
-31.9266,115.76548,170
-32.04694,115.75415,900
-32.07184,115.87278,162
-31.97676,115.88806,68
-34.83697,116.02352,522
-31.9394,115.87214,40
-31.02031,115.33431,139
-33.94296,120.13023,280
-31.46082,116.38764,300
-32.07003,115.82215,98
-33.97819,115.20325,1202
-31.98318,115.75459,342
-30.06404,114.97046,348
-34.33037,115.16643,990
-33.63348,115.1073,1800
-32.01945,115.83127,90
-28.37718,114.43242,195
-31.04911,115.39869,401
-33.99273,114.99665,360
-31.96696,115.89696,98
-31.94772,115.86338,132
-32.00246,115.95648,34
-31.94612,115.86329,132
-31.9946,115.75389,660
-33.94926,115.07657,274
-33.95003,115.07584,274
-33.95145,115.07621,274
-31.92211,115.77376,600
-31.83583,115.76171,1666
-33.75608,122.52869,90
-31.89606,115.83644,222
-35.02481,117.91203,200
-35.02658,117.91207,200
-35.02527,117.91315,200
-35.02501,117.91309,200
-35.02629,117.91239,200
-35.02663,117.91358,400
-33.79176,115.97114,390
-33.79145,115.97056,340
-33.79086,115.97189,340
-31.9473,115.86336,132
-32.01363,115.94952,400
-31.89363,115.77796,65
-31.92593,115.76418,184
-32.59449,115.63655,736
-32.01978,115.7637,101
-32.52748,115.71495,838
-33.78727,115.07289,1260
-32.35141,115.74579,82
-33.79018,115.97233,390
-32.04899,115.84471,448
-33.79035,115.97068,340
-32.01347,115.93577,666
-32.05151,115.74831,90
-32.52243,115.69964,450
-33.94816,115.06326,390
-31.95526,115.90835,210
-34.83743,116.02377,260
-35.01789,117.87639,300
-31.99749,115.92194,476
-28.77021,114.60953,199
-34.3925,119.37215,130
-30.31136,115.11707,120
-33.98099,114.99445,600
-31.89733,115.84085,202
-33.8409,121.90729,440
-31.3468,115.49866,240
-31.01566,115.33338,250
-30.30927,115.03256,320
-32.4478,115.75436,440
-33.95414,115.07139,360
-32.49381,115.76315,60
-31.94315,115.86947,350
-31.88318,115.91585,170
-32.0534,115.74703,695
-33.32991,115.64605,348
-32.01672,115.93386,120
-31.49918,115.58731,360
-31.86504,116.04118,303
-33.9961,114.99822,500
-23.14051,113.77226,1200
-33.63297,115.10067,250
-31.8259,115.81392,304
-34.42701,116.07526,150
-31.87537,116.0122,178
-31.94616,115.85755,159
-32.45322,118.8811,70
-32.05365,115.75024,230
-31.98023,115.79623,101
-32.04341,115.75888,480
-34.32723,115.774,180
-31.94519,115.86777,140
-32.05263,115.76247,4020
-28.77533,114.60702,39
-31.94478,115.85681,149
-33.65244,115.21814,1185
-31.99225,115.86558,288
-31.98367,115.77561,430
-31.28641,115.53439,225
-31.94974,115.87764,149
-31.93636,115.84882,80
-31.94,115.8288,132
-31.93107,115.85999,330
-31.89769,115.7572,190
-32.06372,115.94853,64
-32.04261,115.83519,447
-31.89114,116.00703,276
-31.95223,115.91294,228
-34.929,118.05259,320
-31.89458,115.95108,94
-33.6463,115.0715,450
-34.20491,115.08262,90
-31.9539,115.86063,462
-32.25036,115.81409,540
-33.94848,115.07562,400
-31.975,115.76788,417
-31.83532,115.75245,750
-33.60255,115.09611,722
-31.89506,115.95014,166
-32.22101,115.98971,570
-33.7184,115.034,640
-32.04024,115.77095,180
-34.32851,115.77332,180
-31.84749,115.83357,222
-31.78637,115.99007,420
-33.90235,115.06001,600
-33.08752,115.74042,390
-31.9046,115.76097,223
-31.9424,115.8061,800
-32.00977,115.75951,750
-32.06529,115.85482,276
-35.03474,117.84935,280
-31.70382,116.07928,380
-33.90074,115.06012,660
-32.05288,115.75733,324
-31.72305,115.84869,440
-33.52497,115.50829,390
-31.85026,115.9774,50
-32.07748,115.75591,222
-33.75707,122.52773,72
-32.47224,115.76378,400
-33.94933,115.076,274
-33.95133,115.07513,274
-33.94977,115.07531,274
-33.94946,115.07531,274
-30.74763,121.46948,398
-33.63848,115.37954,234
-31.94636,115.86165,132
-31.9759,115.78325,267
-31.95863,115.86528,448
-33.65033,115.34921,228
-33.65792,115.2821,522
-33.65154,115.0603,524
-31.95332,115.84884,12500
-33.64574,115.05983,348
-33.63993,115.02621,700
-27.70678,114.16922,0
-31.97081,115.90839,65
-33.33012,115.63787,500
-27.7065,114.16786,0
-33.94375,115.04131,368
-35.0461,117.52129,394
-31.87753,115.82164,518
-33.56208,115.05968,250
-32.27659,115.7122,220
-17.9351,122.21497,220
-33.65794,115.30123,490
-31.86763,115.84164,39
-33.80734,115.00729,1953
-31.94637,115.85387,447
-32.45321,118.88266,90
-31.92477,115.88261,160
-32.2631,115.8642,36
-32.15249,115.84699,124
-35.02673,117.88298,340
-32.00239,115.95651,40
-33.56882,115.06894,2076
-32.07922,115.81458,495
-32.03535,115.9319,29
-31.90944,115.77651,3000
-32.58236,115.64977,180
-33.84993,115.08903,240
-31.98233,115.75443,70
-31.89243,115.83244,106
-31.95674,115.86569,471
-34.35033,115.75719,368
-32.13672,115.85197,90
-34.20348,115.08374,174
-33.355,116.16554,180
-32.02033,115.8326,218
-31.9457,115.85818,688
-31.95027,115.87923,12000
-31.95085,115.87834,13200
-31.10326,115.37877,340
-33.64366,115.36879,500
-31.67318,115.69776,210
-32.01724,115.95232,80
-35.02009,117.90102,320
-32.50484,115.74303,65
-31.99094,115.89831,68
-31.95314,115.93505,110
-34.26388,115.21506,630
-34.44998,116.03807,450
-31.77117,115.73537,585
-33.91474,115.0169,1200
-32.6372,115.62194,200
-31.83177,115.74919,363
-31.94664,115.93536,505
-35.02618,117.91257,840
-31.95151,115.81263,225
-31.64553,116.65738,150
-33.61458,115.1096,882
-33.99821,114.99776,200
-16.79818,122.5094,798
-31.8782,115.83782,30
-31.78781,115.73473,4000
-33.27398,117.33396,90
-33.1022,118.462,94
-32.01802,116.09034,100
-33.65821,115.28167,480
-33.8711,121.87608,98
-31.94974,115.8429,7650
-31.92806,115.94449,405
-31.9703,115.92427,80
-33.83463,121.90882,440
-33.652,115.09483,560
-30.31263,115.03062,220
-35.01996,117.88954,148
-32.12108,115.87692,350
-32.01513,115.76159,60
-32.55826,115.75866,396
-35.02098,117.55636,248
-30.07006,114.97484,440
-33.96953,115.03912,374
-32.046,115.80923,1937
-33.64244,115.36212,500
-32.01461,115.75828,207
-31.95355,115.90837,240
-33.61219,115.10758,406
-31.84406,115.88937,270
-31.92639,115.83102,85
-31.89715,115.75782,1250
-31.89715,115.75782,1250
-33.65871,115.27991,600
-33.64304,115.36942,199
-32.03698,115.83979,140
-34.98937,116.82126,1000
-32.4403,118.89846,130
-32.04596,115.76573,600
-31.99516,115.90182,50
-31.99459,115.75408,447
-32.32004,115.74708,270
-35.02498,117.91328,139
-31.89772,115.7564,360
-31.95031,115.85277,278
-33.60231,115.0959,101
-31.75468,115.73619,162
-32.27607,115.72631,298
-33.60921,115.10729,1962
-31.91176,115.84917,484
-33.96683,115.15153,320
-31.95115,115.93184,75
-31.99258,115.7597,1750
-31.95411,115.90663,210
-30.0712,114.96702,320
-25.9304,113.54354,300
-33.94872,115.07485,318
-33.79117,115.16082,280
-17.96568,122.22289,320
